ID,Name_allTime,Name_night,Name_day,Name_peak,all_h,nightTime_h,dayTime_h,peakTime_h,GA_ID
25722,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,9157
25723,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,9158
25724,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,9159
25725,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,21.0,10.0,7.0,4.0,9160
25726,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,11.0,8.0,4.0,9161
25727,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,11.0,8.0,4.0,9162
25728,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,9163
25730,Shanghai Proper,Baoshan,Shanghai Proper,Baoshan,22.0,11.0,8.0,4.0,9164
25731,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,9165
25732,Baoshan,Baoshan,Baoshan,Shanghai Proper,24.0,12.0,8.0,4.0,9166
25733,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,9167
25734,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,21.0,10.0,7.0,4.0,9168
25735,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,9169
25736,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,9170
25737,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,11.0,8.0,4.0,9171
25738,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,9172
25739,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,9173
25740,Baoshan,Baoshan,Shanghai Proper,Baoshan,23.0,12.0,8.0,4.0,9174
25741,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,9175
25742,Baoshan,Baoshan,Baoshan,Baoshan,20.0,9.0,8.0,3.0,9176
25743,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,9177
25744,Shanghai Proper,Baoshan,Pudong New,Pudong New,23.0,12.0,8.0,4.0,9178
25745,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,9179
25746,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,9180
25747,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,9181
25748,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,9182
25749,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,11.0,8.0,4.0,9183
25750,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,9184
25751,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,11.0,8.0,4.0,9185
25752,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,9186
25753,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,9187
25754,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,9188
25755,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,9189
25756,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,18.0,8.0,7.0,3.0,9190
25757,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,9191
25758,Shanghai Proper,Shanghai Proper,Pudong New,Shanghai Proper,23.0,12.0,8.0,4.0,9192
25759,Shanghai Proper,Shanghai Proper,Minhang,Minhang,23.0,12.0,8.0,4.0,9193
25760,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,9194
25762,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,9195
25763,Minhang,Shanghai Proper,Minhang,Minhang,23.0,12.0,7.0,4.0,9196
25764,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,9197
25765,Baoshan,Baoshan,Shanghai Proper,Pudong New,22.0,10.0,8.0,4.0,9198
25766,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,21.0,11.0,6.0,4.0,9199
25767,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,9200
25768,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,11.0,8.0,4.0,9201
25769,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,9202
25770,Baoshan,Baoshan,Baoshan,Baoshan,24.0,12.0,8.0,4.0,9203
25771,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,9204
25772,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,21.0,10.0,7.0,4.0,9205
25773,Baoshan,Baoshan,Baoshan,Baoshan,24.0,12.0,8.0,4.0,9206
25774,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,8.0,3.0,3.0,2.0,9207
25775,Pudong New,Baoshan,Pudong New,Shanghai Proper,9.0,3.0,4.0,2.0,9208
25776,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,14.0,6.0,6.0,2.0,9209
25777,Baoshan,Baoshan,Shanghai Proper,Baoshan,23.0,12.0,8.0,4.0,9210
25778,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,19.0,9.0,7.0,3.0,9211
25779,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,20.0,10.0,7.0,3.0,9212
25780,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,23.0,11.0,8.0,4.0,9213
25781,Baoshan,Baoshan,Baoshan,Baoshan,23.0,12.0,8.0,4.0,9214
